wall-push-up|Flexiones en pared|Apoya las manos en la pared y acerca el pecho flexionando los codos, manteniendo talones y tronco estables.|1,3|movement
wall-walk|Caminata de manos hacia la pared|Desde una plancha con pies junto a la pared, sube los pies mientras acercas las manos de forma controlada.|1,3|movement
wall-handstand-push-up|Flexiones invertidas en pared|Con los pies apoyados en la pared, flexiona los codos hacia un apoyo de cabeza protegido y vuelve a extender.|3,1|movement
handstand-push-up|Flexiones invertidas en paralelas bajas|Desde un equilibrio invertido sobre paralelas bajas firmes, flexiona los codos y vuelve a empujar; requiere dominio previo del apoyo invertido.|3,1|movement
chair-dip|Fondos en silla|Usa una silla firme inmovilizada; flexiona los codos manteniendo la cadera cerca del borde y vuelve a subir.|3,1|movement
doorway-row|Remo en marco estable|Sujeta un soporte diseñado para soportar tu peso y acerca el pecho flexionando los codos sin doblar la cadera.|3,1|movement
towel-row|Remo con toalla anclada|Ancla la toalla a un soporte resistente y tira del cuerpo hacia las manos manteniendo el tronco alineado.|0|blocked
prone-y-raise|Elevación en Y tumbado|Boca abajo, eleva los brazos en diagonal formando una Y sin encoger los hombros ni arquear la espalda.|3,1|movement
prone-t-raise|Elevación en T tumbado sin carga|Boca abajo, abre y eleva los brazos formando una T sin añadir carga ni extender en exceso la espalda.|0|blocked
superman|Extensión Superman|Boca abajo, eleva suavemente brazos y piernas alargando el cuerpo y vuelve al suelo sin movimientos bruscos.|3,1|movement
superman-hold|Superman isométrico|Boca abajo, mantén brazos y piernas ligeramente elevados sin comprimir el cuello ni arquear en exceso la espalda.|3,1|hold
reverse-snow-angel|Ángel invertido|Boca abajo, desplaza los brazos desde los costados hacia encima de la cabeza sin apoyar las manos ni encoger los hombros.|3,1|movement
dead-hang|Suspensión pasiva en barra|Sujeta la barra y deja el cuerpo suspendido con brazos extendidos, manteniendo un agarre firme.|1,2|hold
active-hang|Suspensión activa en barra|Cuelga con codos extendidos y aleja los hombros de las orejas activando la espalda sin flexionar los brazos.|3,1|hold
scapular-pull-up|Dominadas escapulares|En suspensión con codos rectos, eleva ligeramente el cuerpo al bajar las escápulas y vuelve con control.|3,1|movement
negative-pull-up|Dominadas negativas|Empieza arriba con ayuda de un apoyo y desciende lentamente hasta extender los codos, sin saltar para repetir.|3,1|movement
commando-pull-up|Dominadas comando|Sujeta la barra con las manos en línea y eleva el cuerpo pasando la cabeza a un lado y luego al otro.|0|blocked
l-sit-pull-up|Dominadas con piernas en L|Mantén las piernas extendidas delante de la cadera mientras flexionas los codos para acercarte a la barra.|3,1|movement
towel-pull-up|Dominadas con toallas|Sujeta dos toallas fijadas sobre una barra resistente y eleva el cuerpo manteniendo firmes los agarres.|3,1|movement
bodyweight-squat|Sentadilla sin carga|Separa los pies a una anchura cómoda y baja entre las piernas con los talones apoyados antes de volver a subir.|3,1|movement
pistol-squat|Sentadilla a una pierna|Extiende una pierna delante y baja sobre la otra manteniendo el talón apoyado; sube sin dejar caer la rodilla hacia dentro.|3,1|movement
assisted-pistol-squat|Sentadilla a una pierna con apoyo|Sujeta un apoyo fijo y desciende sobre una pierna mientras mantienes la otra extendida delante.|3,1|movement
shrimp-squat|Sentadilla camarón|Flexiona una pierna hacia atrás y baja sobre la pierna de apoyo hasta acercar la rodilla libre al suelo.|3,2|movement
cossack-squat|Sentadilla cosaca|Desde una postura amplia, desplaza la cadera a un lado flexionando esa rodilla y dejando la otra pierna extendida.|2,1|movement
sissy-squat|Sentadilla sissy con apoyo|Con un apoyo estable, avanza las rodillas e inclina el cuerpo atrás manteniendo cadera y tronco alineados.|3,1|movement
forward-lunge|Zancada adelante sin carga|Da un paso amplio hacia delante, flexiona ambas rodillas y empuja con el pie delantero para regresar.|3,1|movement
lateral-lunge|Zancada lateral sin carga|Da un paso al lado y lleva la cadera atrás mientras flexionas esa rodilla y conservas extendida la otra pierna.|2,1|movement
curtsy-lunge|Zancada cruzada sin carga|Lleva una pierna por detrás de la otra y baja con control, manteniendo estable la rodilla delantera.|3,1|movement
skater-squat|Sentadilla del patinador|Desciende sobre una pierna llevando la rodilla libre hacia atrás y abajo, sin apoyar el pie libre.|0|blocked
single-leg-box-squat|Sentadilla a una pierna al cajón|Desde una pierna, baja hasta tocar suavemente el cajón con la cadera y vuelve a subir sin dejarte caer.|3,1|movement
step-down|Bajada controlada de escalón|Desde un escalón, flexiona la pierna de apoyo para acercar el talón contrario al suelo y vuelve a subir.|3,1|movement
calf-raise|Elevación de talones sin carga|Con un apoyo para equilibrarte, eleva los talones manteniendo las rodillas estables y baja con control.|3,1|movement
single-leg-calf-raise|Elevación de talón a una pierna|Mantén una pierna libre y eleva el talón del pie apoyado sin inclinar el tobillo hacia los lados.|3,1|movement
glute-bridge-march|Marcha en puente de glúteos|Mantén la pelvis elevada y alterna levantar un pie sin dejar que la cadera rote o descienda.|2,1|cycle
frog-pump|Puente de glúteos con plantas juntas|Junta las plantas de los pies, abre las rodillas y eleva la pelvis desde el suelo contrayendo los glúteos.|3,1|movement
donkey-kick|Patada de glúteo en cuadrupedia|Desde cuatro apoyos, eleva una pierna con rodilla flexionada sin girar la pelvis ni arquear la espalda.|3,1|movement
fire-hydrant|Abducción en cuadrupedia|Mantén la rodilla flexionada y sepárala hacia el lado sin desplazar el peso ni rotar el tronco.|3,1|movement
clamshell|Apertura de rodillas tumbado de lado|Con caderas y rodillas flexionadas y pies juntos, abre la rodilla superior sin girar la pelvis.|0|blocked
hip-airplane|Rotación de cadera en apoyo unipodal|Inclina el tronco sobre una pierna y abre y cierra la pelvis con control, usando un apoyo si lo necesitas.|1,3|movement
side-lying-hip-abduction|Abducción de cadera tumbado de lado|Apoya el cuerpo de lado y eleva la pierna superior recta sin girar el pie hacia el techo.|3,1|movement
side-lying-leg-raise|Elevación lateral de pierna|Túmbate de lado con la cabeza apoyada y eleva la pierna superior manteniendo ambas caderas alineadas.|3,1|movement
lying-hamstring-walkout|Caminata de talones desde puente|Eleva la pelvis y aleja los talones con pequeños pasos; vuelve acercándolos sin dejar caer la cadera.|0|blocked
towel-hamstring-curl|Curl femoral deslizante con toalla|Apoya los talones sobre toallas en suelo deslizante y flexiona las rodillas manteniendo la pelvis elevada.|0|blocked
stability-ball-hamstring-curl|Curl femoral con pelota|Boca arriba con talones sobre la pelota, eleva la pelvis y acerca la pelota flexionando las rodillas.|0|blocked
banded-glute-bridge|Puente de glúteos con banda|Coloca una banda sobre las rodillas y eleva la pelvis desde el suelo manteniendo las rodillas separadas.|3,1|movement
banded-hip-thrust|Empuje de cadera con banda|Apoya la espalda alta en un banco y eleva la pelvis mientras mantienes tensión lateral contra la banda.|3,1|movement
banded-frog-pump|Puente con plantas juntas y banda|Con plantas juntas y banda sobre las rodillas, eleva la pelvis sin cerrar los muslos.|0|blocked
banded-clamshell|Apertura de rodillas con banda|Tumbado de lado con pies juntos, abre la rodilla superior contra la banda y vuelve lentamente sin rotar la pelvis.|0|blocked
banded-lateral-walk|Pasos laterales con banda|Mantén una ligera sentadilla y da pasos laterales cortos conservando la tensión de la banda entre las piernas.|3,1|cycle
banded-monster-walk|Caminata diagonal con banda|Con rodillas flexionadas, avanza en pasos diagonales alternos sin perder la separación entre las piernas.|1,3|cycle
banded-squat|Sentadilla con banda larga|Pisa la banda y sujeta sus extremos junto a los hombros; baja y sube en sentadilla manteniendo los talones apoyados.|3,1|movement
banded-donkey-kick|Patada en cuadrupedia con banda|Con la banda asegurada, extiende la cadera elevando una rodilla flexionada sin mover la pelvis.|3,1|movement
banded-fire-hydrant|Abducción en cuadrupedia con banda|Coloca la banda sobre las rodillas y abre una de ellas hacia el lado manteniendo el tronco estable.|3,1|movement
banded-kickback|Patada atrás con banda|Fija la banda a un anclaje estable y lleva la pierna hacia atrás sin extender la zona lumbar.|3,1|movement
banded-standing-hip-abduction|Abducción de pie con banda|Con la banda alrededor de las piernas, separa una pierna hacia el lado sin inclinar el tronco.|3,1|movement
banded-seated-hip-abduction|Abducción sentado con banda|Siéntate con pies apoyados y separa las rodillas contra la banda conservando la pelvis quieta.|3,1|movement
band-pull-apart|Apertura de banda frente al pecho|Sostén la banda con brazos al frente y separa las manos hasta acercarla al pecho sin encoger los hombros.|3,1|movement
banded-face-pull|Tirón a la cara con banda|Ancla la banda a la altura de la cara y tira hacia ti separando las manos y abriendo los codos.|3,1|movement
banded-row|Remo con banda|Frente a un anclaje estable, lleva los codos hacia atrás y acerca los extremos de la banda a las costillas.|3,1|movement
banded-lat-pulldown|Jalón con banda|Ancla la banda por encima de la cabeza y lleva los codos hacia abajo sin inclinar el torso hacia atrás.|3,1|movement
banded-pallof-press|Press Pallof con banda|De lado al anclaje, extiende los brazos desde el pecho resistiendo el giro de la banda.|1,3|movement
banded-woodchop|Giro diagonal con banda|Con la banda anclada, mueve ambas manos en diagonal entre una cadera y el hombro contrario controlando el tronco.|3,1|movement
banded-dead-bug|Bicho muerto con banda|Boca arriba, mantén tensión en la banda y alterna extender las piernas sin despegar la zona lumbar.|2,1|movement
hollow-body-hold|Sujeción abdominal en hueco|Tumbado, eleva ligeramente brazos y piernas y presiona la zona lumbar contra el suelo sin contener la respiración.|0|blocked
hollow-rock|Balanceo abdominal en hueco|Mantén el cuerpo en una curva rígida con la zona lumbar apoyada y balancéate suavemente sin plegarte por la cadera.|1,3|cycle
v-up|Abdominal en V|Desde tumbado, eleva a la vez tronco y piernas para acercar las manos a los pies y baja controladamente.|3,1|movement
flutter-kick|Patadas alternas tumbado|Boca arriba, alterna pequeñas elevaciones de piernas manteniendo la zona lumbar estable contra el suelo.|1,2|cycle
lying-leg-raise|Elevación de piernas tumbado|Desde tumbado, eleva ambas piernas sin impulso y bájalas solo hasta donde puedas mantener estable la espalda.|3,1|movement
toe-touch|Toque de pies abdominal|Boca arriba con piernas elevadas, levanta los hombros acercando las manos a los pies sin tirar del cuello.|0|blocked
heel-tap|Toques de talón|Con rodillas flexionadas y hombros elevados, inclina el tronco a los lados para acercar cada mano al talón correspondiente.|1,3|cycle
plank-shoulder-tap|Plancha con toque de hombro|En plancha alta, alterna tocar el hombro contrario con cada mano sin girar la pelvis.|2,1|movement
plank-jack|Plancha con apertura de piernas|Mantén una plancha alta y abre y cierra las piernas con pequeños saltos, sin hundir la cintura.|0|blocked
bear-plank|Plancha de oso|Desde cuatro apoyos, eleva las rodillas unos centímetros conservando la espalda neutra y las manos bajo los hombros.|0|blocked
bear-crawl|Gateo de oso|Avanza con mano y pie contrarios, manteniendo las rodillas cerca del suelo y la pelvis estable.|1,3|cycle
crab-walk|Caminata de cangrejo|Apoya manos detrás de la cadera y pies en el suelo; eleva la pelvis y avanza con pasos cortos.|3,1|cycle
inchworm|Caminata de manos desde de pie|Inclina el tronco, apoya las manos y camina con ellas hasta una plancha; vuelve con pasos cortos.|2,3|movement
l-sit-hold|Sujeción en L|Apóyate en paralelas, extiende los codos y mantén las piernas elevadas delante de la cadera.|3,1|hold
seated-knee-tuck|Recogida de rodillas sentado|Apoya las manos junto a las caderas y acerca las rodillas al pecho mientras equilibras el tronco sobre un banco.|0|blocked
side-plank-hip-dip|Plancha lateral con descenso de cadera|Desde una plancha lateral, baja ligeramente la pelvis y vuelve a elevarla manteniendo el hombro sobre el codo.|1,3|movement
copenhagen-plank|Plancha de Copenhague|Apoya la pierna superior en un banco y el antebrazo en el suelo; eleva la pelvis y mantén el cuerpo alineado.|2,1|hold
dragon-flag|Bandera abdominal en espaldera|Sujeta firmemente la espaldera y baja el cuerpo extendido de forma controlada, sin arquear la espalda; es una variante avanzada en suspensión.|3,1|movement
burpee|Burpee|Apoya las manos, lleva los pies atrás a plancha, vuelve a acercarlos y termina con un salto suave.|1,3|cycle
half-burpee|Medio burpee|Desde plancha alta, acerca ambos pies a las manos y vuelve a extender las piernas sin salto vertical.|0|blocked
squat-thrust|Salto de pies a plancha|Desde cuclillas con manos apoyadas, lleva ambos pies atrás a plancha y vuelve a recogerlos bajo el cuerpo.|0|blocked
high-knees|Carrera con rodillas altas|Alterna elevar las rodillas mientras corres en el sitio, manteniendo el tronco erguido y apoyos ligeros.|1,3|cycle
jumping-jack|Saltos con apertura de brazos y piernas|Salta separando pies y elevando brazos; vuelve con pies juntos y brazos a los lados, aterrizando suavemente.|3,1|cycle
skater-hop|Saltos de patinador|Salta lateralmente de una pierna a la otra y amortigua cada apoyo manteniendo el equilibrio.|1,3|cycle
lateral-shuffle|Desplazamiento lateral|Con rodillas ligeramente flexionadas, desplázate al lado con pasos cortos sin cruzar los pies.|1,3|cycle
fast-feet|Pasos rápidos en escalera de agilidad|Alterna apoyos cortos y rápidos entre los espacios de la escalera de agilidad, manteniendo la cadera estable y las rodillas suaves.|1,3|cycle
sprawl|Extensión rápida a plancha|Desde una postura atlética, apoya las manos y lleva los pies atrás; recoge las piernas para volver a levantarte.|3,1|cycle
seal-jack|Saltos con apertura horizontal de brazos|Salta abriendo las piernas y los brazos a los lados; vuelve juntando pies y manos delante del pecho.|0|blocked
cat-cow-stretch|Movilidad de columna gato-vaca|En cuadrupedia, alterna redondear y extender suavemente la columna acompañando el movimiento con la respiración.|1,3|cycle
arm-circles|Círculos de brazos|Extiende los brazos hacia los lados y dibuja círculos controlados, aumentando el tamaño solo dentro de un recorrido cómodo.|1,3|cycle
worlds-greatest-stretch|Zancada con rotación torácica|Desde una zancada larga con una mano en el suelo, gira el pecho y eleva el brazo del lado de la pierna adelantada.|3,1|movement
leg-swings-stretch|Balanceos de pierna|Sujeta un apoyo estable y balancea una pierna adelante y atrás sin mover la pelvis en exceso.|3,1|cycle
torso-twist-stretch|Rotaciones suaves de tronco|De pie con rodillas suaves, gira el tronco a ambos lados sin carga y sin forzar el final del recorrido.|0|blocked
doorway-chest-stretch|Estiramiento de pecho en marco|Apoya los antebrazos en el marco y adelanta suavemente el cuerpo hasta notar tensión cómoda en el pecho.|3,1|hold
childs-pose|Postura del niño|Desde cuatro apoyos, lleva la cadera hacia los talones y alarga los brazos por el suelo sin forzar los hombros.|3,1|hold
kneeling-hip-flexor-stretch|Estiramiento de flexores de cadera|Con una rodilla en el suelo, lleva ligeramente la pelvis hacia delante sin arquear la zona lumbar.|3,1|hold
hamstring-stretch|Estiramiento de isquiotibiales con apoyo|Apoya un talón sobre una superficie estable e inclina el tronco desde la cadera conservando la espalda alargada.|3,1|hold
standing-quad-stretch|Estiramiento de cuádriceps de pie|Sujeta un tobillo detrás del cuerpo y acerca suavemente el talón al glúteo manteniendo las rodillas próximas.|3,1|hold
seated-forward-fold-stretch|Flexión anterior sentado|Siéntate con piernas extendidas e inclina el tronco desde la cadera hacia los pies sin rebotar.|3,2|hold
cross-body-shoulder-stretch|Estiramiento de hombro cruzado|Lleva un brazo delante del pecho y acércalo con la otra mano manteniendo el hombro alejado de la oreja.|3,1|hold
wall-calf-stretch|Estiramiento de pantorrilla en pared|Apoya las manos en la pared, lleva una pierna atrás y conserva su talón apoyado con la rodilla extendida.|3,1|hold
butterfly-stretch|Estiramiento de mariposa|Siéntate con las plantas juntas y deja abrir las rodillas mientras alargas la espalda, sin empujarlas bruscamente.|1,2|hold
